,Unnamed: 0,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone,Solution,Energy consumed,Remaining charge %,Green kms,CO2 emissions
10,10,"(41.392008906298734, 2.170422578715327)","(41.393897604496196, 2.167924800121421)",40.0,295.9,7.397499999999999,22.52799987792969,28.62899971008301,0.0206184516125492,2.0618451612549245,0.0206155305817785,1,0,0,0,0,0.09066577468048857,3.779805120297365,0.025,0.31739673484053965
11,11,"(41.393897604496196, 2.167924800121421)","(41.39557567564333, 2.165706238617575)",27.0,262.8,9.733333333333334,28.62899971008301,33.612998962402344,0.0189649895445941,1.8964989544594124,0.0189627163173085,1,0,0,0,1,0.8705293099633965,3.174081311259738,0.26280000000000003,0.0
12,12,"(41.39557567564333, 2.165706238617575)","(41.396698, 2.16415)",18.5,180.0,9.72972972972973,33.612998962402344,38.01900100708008,0.0244777891370985,2.4477789137098522,0.0244729021721499,1,0,0,0,0,0.09384152569196381,3.080239785567774,0.025,0.22807681873893157
13,13,"(41.396698, 2.16415)","(41.397463, 2.163147)",20.6,120.8,5.864077669902913,38.01900100708008,41.21699905395508,0.0264734937655215,2.6473493765521527,0.0264673117519542,0,0,0,0,1,0.3930886780121028,2.687151107555671,0.12079999999999999,0.0
14,14,"(41.397463, 2.163147)","(41.3970992793113, 2.1600052974596657)",81.8,360.3,4.404645476772616,41.21699905395508,45.87200164794922,0.0129197962642079,1.2919796264207994,0.012919077473841002,0,0,0,0,0,0.3930886780121028,2.9657182106570064,0.12079999999999999,0.30275059956936223
15,15,"(41.3970992793113, 2.1600052974596657)","(41.397081, 2.159061)",23.6,105.5,4.470338983050847,45.87200164794922,46.89300155639648,0.0096777242506849,0.9677724250684979,0.0096774221344446,1,0,0,0,1,0.23549163898209213,2.730226571674914,0.1055,0.0
16,16,"(41.397081, 2.159061)","(41.39835644858191, 2.157307369847146)",22.0,209.4,9.51818181818182,46.89300155639648,52.61899948120117,0.0273447847411876,2.7344784741187618,0.0273379722259048,0,0,0,0,0,0.23549163898209213,2.7710545620051144,0.1055,0.2663729696893521
17,17,"(41.39835644858191, 2.157307369847146)","(41.398845, 2.156644)",371.2,1784.4,4.807112068965519,52.61899948120117,54.790000915527344,0.0012166562622316,0.1216656262231658,0.0012166556619127,1,0,0,0,1,2.352553861873768,0.41850070013134655,1.7844,0.0
18,18,"(41.398845, 2.156644)","(41.40027888481943, 2.155028718851668)",32.8,211.7,6.454268292682928,54.790000915527344,59.47700119018555,0.022139821798101998,2.2139821798102046,0.0221362054235314,0,0,0,0,0,2.352553861873768,0.47033430036033574,1.7844,0.23434573692845562
19,19,"(41.40027888481943, 2.155028718851668)","(41.401808844866274, 2.1532740974486053)",32.5,225.9,6.9507692307692315,59.47700119018555,65.06800079345703,0.0247498875753496,2.4749887575349643,0.0247448358601394,1,0,0,0,0,0.09406536880401721,0.5149569617503248,0.025,0.25498240273046124
20,20,"(41.401808844866274, 2.1532740974486053)","(41.40347389995333, 2.152181294763882)",30.1,209.0,6.943521594684385,65.06800079345703,71.55400085449219,0.0310334931150007,3.1033493115000748,0.0310235363128674,1,0,0,0,0,0.09923212462966778,0.5621630010531392,0.025,0.2650659515786215
21,21,"(41.40347389995333, 2.152181294763882)","(41.40617556695725, 2.1500790408951804)",57.4,349.5,6.088850174216027,71.55400085449219,80.53299713134766,0.0256909764716894,2.5690976471689466,0.0256853264692019,1,0,0,0,0,0.09483949551786543,0.5794713351104234,0.025,0.40665139746183904
22,22,"(41.40617556695725, 2.1500790408951804)","(41.40696, 2.149904)",27.6,126.6,4.58695652173913,80.53299713134766,86.16000366210938,0.0444471289949582,4.444712899495828,0.0444178945047438,1,0,0,0,0,0.1102421184646672,0.4692292166457562,0.025,0.18429862908389047
23,23,"(41.40696, 2.149904)","(41.407329, 2.149954)",81.7,373.7,4.574051407588739,86.16000366210938,89.00800323486328,0.0076210852896813,0.7621085289681312,0.0076209377482212,0,0,0,0,0,0.1102421184646672,0.4692292166457562,0.025,0.254431710048368
24,24,"(41.407329, 2.149954)","(41.408789, 2.14866)",31.7,196.9,6.211356466876973,89.00800323486328,88.89800262451172,-0.0005586623176818,-0.0558662317681881,-0.0005586622595617,0,0,0,0,1,0.22299940513835717,0.246229811507399,0.19690000000000002,0.0
25,25,"(41.408789, 2.14866)","(41.40925437505612, 2.1477119860036873)",24.4,101.7,4.168032786885246,88.89800262451172,91.45099639892578,0.0251031836225571,2.5103183622557155,0.0250979125257902,0,0,0,0,0,0.22299940513835717,0.3229542479976552,0.19690000000000002,0.12261002092102632
26,26,"(41.40925437505612, 2.1477119860036873)","(41.410701, 2.145869)",53.5,223.0,4.168224299065421,91.45099639892578,107.78199768066406,0.0732331896042075,7.323318960420753,0.073102690301506,1,0,0,0,0,0.13374087496390902,0.1892133730337462,0.025,0.5209186039886528
27,27,"(41.410701, 2.145869)","(41.41141482853023, 2.144566471252256)",16.2,140.3,8.660493827160495,107.78199768066406,116.4530029296875,0.0618033161013787,6.180331610137872,0.0617248069398272,0,0,0,0,0,0.13374087496390902,0.2560838105157007,0.025,0.321197002527213
28,28,"(41.41141482853023, 2.144566471252256)","(41.41160912674851, 2.142435665897322)",16.2,179.8,11.098765432098766,116.4530029296875,125.6969985961914,0.0514126566546379,5.141265665463797,0.0513674293336312,1,0,0,0,0,0.11594644328197483,0.5958041851564799,0.025,0.30669657269111505
29,29,"(41.41160912674851, 2.142435665897322)","(41.412422, 2.139928)",106.3,978.1,9.201317027281279,125.6969985961914,135.37100219726562,0.0098906079143995,0.9890607914399572,0.0098902854199732,1,0,0,0,0,0.0818313675956684,0.5139728175608115,0.025,0.7707784399451745
30,30,"(41.412422, 2.139928)","(41.41174745989141, 2.1389290436143336)",15.7,117.0,7.452229299363058,135.37100219726562,134.15199279785156,-0.0104188837556757,-1.0418883755675747,-0.010418506779384001,0,0,0,0,1,0.042289211366108574,0.6793516755518345,0.117,0.0
31,31,"(41.41174745989141, 2.1389290436143336)","(41.41210058517856, 2.1381901848073546)",17.6,151.7,8.61931818181818,134.15199279785156,137.70599365234378,0.0234278236947408,2.3427823694740857,0.0234235388844517,1,0,0,0,0,0.09297768998940911,0.7867846099070716,0.025,0.1725253149879044
32,32,"(41.41210058517856, 2.1381901848073546)","(41.41449581491972, 2.1382620127469254)",37.9,294.7,7.775725593667545,137.70599365234378,152.14199829101562,0.0489854246307155,4.898542463071557,0.0489462995970036,1,0,0,0,0,0.11395983713151378,0.8785099829292726,0.025,0.5118563988731349
33,33,"(41.41449581491972, 2.1382620127469254)","(41.416211046958324, 2.13822604754505)",38.7,228.4,5.901808785529716,152.14199829101562,166.9010009765625,0.0646191010750738,6.4619101075073875,0.0645293839624732,1,0,0,0,0,0.12673129272705747,0.869060037530945,0.025,0.46992770651618465
34,34,"(41.416211046958324, 2.13822604754505)","(41.418432288161505, 2.1394147032240336)",32.7,268.2,8.20183486238532,166.9010009765625,162.60400390625,-0.0160216147289802,-1.602161472898024,-0.0160202440658946,1,0,0,0,1,0.2568729923273534,0.7410984889705979,0.2682,0.0
35,35,"(41.418432288161505, 2.1394147032240336)","(41.42263436338534, 2.14143350786352)",62.7,497.1,7.92822966507177,162.60400390625,165.1060028076172,0.0050331903065121,0.5033190306512145,0.0050331478052136,1,1,0,0,0,0.07782901997095137,0.8027148476923304,0.025,0.32218253670405095
36,36,"(41.42263436338534, 2.14143350786352)","(41.42438190515082, 2.1432611091947766)",50.4,307.6,6.103174603174603,165.1060028076172,157.61500549316406,-0.0243530471861284,-2.4353047186128496,-0.0243482345372946,1,0,0,0,1,0.039341181980779884,0.826054353496894,0.30760000000000004,0.0
37,37,"(41.42438190515082, 2.1432611091947766)","(41.424404, 2.145198)",20.2,161.2,7.98019801980198,157.61500549316406,138.9949951171875,-0.1155087492306238,-11.550874923062384,-0.1149991065751062,1,0,0,0,1,-0.3562065868722074,1.1822609403691016,0.16119999999999998,0.0
38,38,"(41.424404, 2.145198)","(41.42470945352467, 2.147839689611664)",34.0,240.2,7.064705882352941,138.9949951171875,122.78600311279295,-0.0674812323247066,-6.748123232470663,-0.0673790811417699,0,0,0,0,1,-0.5349338296702015,1.6997856009342132,0.2402,0.0
39,39,"(41.42470945352467, 2.147839689611664)","(41.426859130694645, 2.14794726829926)",66.1,306.5,4.636913767019667,122.78600311279295,129.26600646972656,0.0211419359116919,2.1141935911691987,0.02113878673847,1,0,0,0,0,0.09109662523086968,1.6720115669299416,0.025,0.3103952780591173
40,40,"(41.426859130694645, 2.14794726829926)","(41.42713429410513, 2.1449042375610383)",24.0,267.1,11.129166666666668,129.26600646972656,147.83299255371094,0.0695132388018883,6.951323880188832,0.0694015975493831,1,0,0,0,0,0.13071645604393164,2.0560419798565914,0.025,0.5670718934318426
41,41,"(41.42713429410513, 2.1449042375610383)","(41.427394, 2.143725)",14.3,102.6,7.174825174825172,147.83299255371094,152.3300018310547,0.0438304997791788,4.383049977917884,0.0438024643109172,1,0,0,0,0,0.10973666932349599,1.9463053105330954,0.025,0.13563925386590006
42,42,"(41.427394, 2.143725)","(41.426892430914, 2.1429924537910474)",27.0,106.8,3.9555555555555553,152.3300018310547,154.74099731445312,0.0225748640767644,2.25748640767644,0.0225710303477705,0,0,1,0,1,0.318365038765176,1.7901352527411438,0.10679999999999999,0.0
43,43,"(41.426892430914, 2.1429924537910474)","(41.42432805509249, 2.1417203986553024)",37.6,304.6,8.101063829787233,154.74099731445312,163.2209930419922,0.0278397758619141,2.7839775861914187,0.0278325867697274,1,0,1,0,1,1.1152289781645757,0.883300670128421,0.30460000000000004,0.0
44,44,"(41.42432805509249, 2.1417203986553024)","(41.421576117001585, 2.140500771733504)",31.8,323.2,10.163522012578618,163.2209930419922,168.656005859375,0.0168162525290309,1.6816252529030982,0.0168146676623766,1,0,0,0,0,0.08753564957245265,1.0950398640919174,0.025,0.3585805513328383
45,45,"(41.421576117001585, 2.140500771733504)","(41.418622960158665, 2.139061678320507)",40.8,350.3,8.58578431372549,168.656005859375,162.78500366210938,-0.016759926341037998,-1.6759926341038038,-0.0167583573448954,1,0,0,0,1,0.24561560244668443,0.9769976401103232,0.3503,0.0
46,46,"(41.418622960158665, 2.139061678320507)","(41.417505, 2.138494)",28.2,174.4,6.184397163120567,162.78500366210938,162.81700134277344,0.0001834729395875,0.0183472939587514,0.0001834729375288,1,0,0,0,1,0.3152820936695501,0.6617155464407731,0.1744,0.0
47,47,"(41.417505, 2.138494)","(41.416354, 2.137095)",331.7,1961.1,5.912270123605668,162.81700134277344,171.66200256347656,0.0045102244764178,0.451022447641789,0.0045101938942747,0,0,0,0,0,0.3152820936695501,0.6617155464407731,0.1744,1.141296539514852
48,48,"(41.416354, 2.137095)","(41.41464420488459, 2.1367042102739906)",40.5,249.0,6.148148148148147,171.66200256347656,161.0469970703125,-0.0426305441492532,-4.263054414925326,-0.0426047472108084,0,0,0,0,1,-0.27571142804265714,1.0243661413255507,0.249,0.0
49,49,"(41.41464420488459, 2.1367042102739906)","(41.414112, 2.137727)",18.8,103.3,5.49468085106383,161.0469970703125,151.19700622558594,-0.095353251159018,-9.535325115901806,-0.0950658259134566,1,0,0,0,1,-0.18948970212243454,1.2138558434479854,0.1033,0.0
50,50,"(41.414112, 2.137727)","(41.41342827872552, 2.138571029043711)",13.4,104.0,7.7611940298507465,151.19700622558594,144.2689971923828,-0.0666154714731069,-6.661547147310697,-0.0665171949365257,0,0,0,0,1,-0.23238209719431802,1.4457402932583503,0.104,0.0
51,51,"(41.41342827872552, 2.138571029043711)","(41.412338, 2.140041)",15.7,172.4,10.980891719745223,144.2689971923828,134.822998046875,-0.0547911783382123,-5.479117833821237,-0.0547364478442832,1,0,0,0,1,0.21858372461931652,1.2271565686390338,0.1724,0.0
52,52,"(41.412338, 2.140041)","(41.411604076046075, 2.1415161230541937)",14.9,151.5,10.167785234899327,134.822998046875,128.927001953125,-0.0389174659653465,-3.8917465965346536,-0.0388978360695533,0,0,0,0,1,-0.15872094003229975,1.492241046392386,0.1515,0.0
53,53,"(41.411604076046075, 2.1415161230541937)","(41.411364980366116, 2.1439734013239478)",18.7,207.4,11.090909090909092,128.927001953125,118.79100036621094,-0.0488717530709453,-4.887175307094534,-0.0488328995179155,1,0,0,0,1,0.2064277174809663,1.4115737964399775,0.2074,0.0
54,54,"(41.411364980366116, 2.1439734013239478)","(41.410807, 2.145629)",72.3,488.7,6.759336099585062,118.79100036621094,110.18199920654295,-0.0176161267846694,-1.7616126784669468,-0.0176143048652147,1,0,0,0,1,0.14409335587130187,1.2674804405686757,0.48869999999999997,0.0
55,55,"(41.410807, 2.145629)","(41.409688, 2.146296)",61.5,384.5,6.252032520325201,110.18199920654295,102.70500183105469,-0.0194460269843648,-1.9446026984364841,-0.0194435763818414,0,0,0,0,1,-0.053077992127789096,1.3205584326964648,0.3845,0.0
56,56,"(41.409688, 2.146296)","(41.408629433649295, 2.147060765840093)",12.6,136.3,10.817460317460318,102.70500183105469,96.70550155639648,-0.0440168765565532,-4.401687655655321,-0.0439884822052228,0,0,0,0,1,-0.17480330376740047,1.581698559553933,0.1363,0.0
57,57,"(41.408629433649295, 2.147060765840093)","(41.407665, 2.148066)",12.2,135.8,11.131147540983608,96.70550155639648,90.70600128173828,-0.0441789416396038,-4.4178941639603835,-0.0441502327436864,1,0,0,0,1,0.3368659786518016,1.2448325809021314,0.1358,0.0
58,58,"(41.407665, 2.148066)","(41.406118099836135, 2.1498361637899537)",37.4,227.4,6.080213903743316,90.70600128173828,81.03099822998047,-0.0425461875626992,-4.254618756269927,-0.0425205433506473,0,0,0,0,1,-0.2499992145419419,1.6359887627813283,0.22740000000000002,0.0
59,59,"(41.406118099836135, 2.1498361637899537)","(41.402713701216825, 2.1502047218679117)",69.6,410.1,5.892241379310343,81.03099822998047,69.56500244140625,-0.0279590241125925,-2.7959024112592585,-0.0279517422724196,1,0,1,0,1,-0.08279854090692272,1.7650585418927904,0.4101,0.0
60,60,"(41.402713701216825, 2.1502047218679117)","(41.40122559063809, 2.151112265907768)",35.8,187.1,5.226256983240224,69.56500244140625,64.26699829101561,-0.0283164305205271,-2.8316430520527125,-0.0283088659304443,1,0,0,0,1,-0.0004377376031082922,1.8002996950543162,0.1871,0.0
61,61,"(41.40122559063809, 2.151112265907768)","(41.39920267185587, 2.152383111876523)",66.5,263.4,3.9609022556390983,64.26699829101561,59.44200134277344,-0.0183181357184593,-1.8318135718459327,-0.0183160872223805,1,0,0,0,1,0.055852595363430166,1.7737402620148,0.26339999999999997,0.0
62,62,"(41.39920267185587, 2.152383111876523)","(41.398473, 2.153243)",21.6,108.0,5.0,59.44200134277344,57.09500122070313,-0.0217314826117621,-2.173148261176215,-0.0217280626300778,1,0,0,0,1,0.0630969389962679,1.710643323018532,0.108,0.0
63,63,"(41.398473, 2.153243)","(41.39642104092449, 2.155036245532214)",24.8,275.1,11.092741935483874,57.09500122070313,49.37799835205078,-0.0280516280212735,-2.805162802127352,-0.0280442736088658,0,0,0,0,1,-0.15012161310226443,1.899362569728013,0.2751,0.0
64,64,"(41.39642104092449, 2.155036245532214)","(41.395562, 2.155664)",18.3,111.8,6.109289617486337,49.37799835205078,47.47999954223633,-0.0169767335403797,-1.6976733540379725,-0.0169751028704969,1,0,0,0,1,0.13813695334585993,1.7612256163821531,0.1118,0.0
65,65,"(41.395562, 2.155664)","(41.39673660914659, 2.160649044140958)",70.5,442.2,6.272340425531914,47.47999954223633,43.68000030517578,-0.0085933949277714,-0.8593394927771477,-0.0085931834066128,0,0,0,0,1,0.22188594176624915,1.6093096143271108,0.4422,0.0
66,66,"(41.39673660914659, 2.160649044140958)","(41.396715, 2.161842)",22.8,119.5,5.241228070175438,43.68000030517578,41.96500015258789,-0.0143514657120325,-1.4351465712032556,-0.0143504805359642,1,0,0,0,1,0.09330738580994037,1.5160022285171704,0.1195,0.0
67,67,"(41.396715, 2.161842)","(41.39454777670728, 2.1646094433145384)",32.6,333.8,10.23926380368098,41.96500015258789,33.60599899291992,-0.025041944756345,-2.504194475634502,-0.0250367121322132,0,0,0,0,1,-0.13737679961504204,1.6962317943369305,0.3338,0.0
68,68,"(41.39454777670728, 2.1646094433145384)","(41.39275108915127, 2.1669888016324546)",29.0,281.6,9.710344827586207,33.60599899291992,27.69499969482422,-0.0209907645528966,-2.099076455289667,-0.0209876824387071,1,0,0,0,1,0.29669190816473523,1.5644894816612258,0.2816,0.0
69,69,"(41.39275108915127, 2.1669888016324546)","(41.39094627035072, 2.1693742011485817)",36.3,282.7,7.787878787878787,27.69499969482422,22.40999984741211,-0.0186947288553665,-1.8694728855366496,-0.0186925514203608,1,0,0,0,1,0.18289141070000653,1.4851965044950188,0.2827,0.0
70,70,"(41.39094627035072, 2.1693742011485817)","(41.38855048889515, 2.1725618024230684)",56.2,376.5,6.699288256227758,22.40999984741211,16.812999725341793,-0.0148658701781416,-1.48658701781416,-0.0148647752334758,1,0,0,1,1,0.19519181754257162,1.3797399783930218,0.3765,0.0
71,71,"(41.38855048889515, 2.1725618024230684)","(41.38709220740043, 2.174463453303189)",54.4,226.8,4.169117647058823,16.812999725341793,9.64900016784668,-0.0315872996362218,-3.1587299636221853,-0.0315768004325465,1,0,0,1,1,-0.05494194650453491,1.4585140267441643,0.2268,0.0
72,72,"(41.38709220740043, 2.174463453303189)","(41.38496337674673, 2.177278030641903)",65.4,333.8,5.103975535168195,9.64900016784668,8.243000030517576,-0.0042121034671333,-0.4212103467133318,-0.0042120785572774,1,0,0,1,1,0.3519218496576066,1.155293818143734,0.3338,0.0
73,73,"(41.38496337674673, 2.177278030641903)","(41.38244925304334, 2.180610151270515)",90.3,394.3,4.3665559246954615,8.243000030517576,6.921999931335449,-0.0033502411848392,-0.3350241184839281,-0.0033502286504251,1,0,0,1,1,0.4151764749670634,0.775577282955441,0.3943,0.0
74,74,"(41.38244925304334, 2.180610151270515)","(41.38087681147906, 2.182978733838448)",66.0,266.0,4.03030303030303,6.921999931335449,3.9149999618530273,-0.0113045111634677,-1.1304511163467752,-0.0113040296584595,1,0,0,1,1,0.1418206752848885,0.665938903591671,0.266,0.0
75,75,"(41.38087681147906, 2.182978733838448)","(41.376597392981424, 2.1829339103385763)",75.8,526.3,6.943271767810026,3.9149999618530273,2.4200000762939453,-0.0028405850001122,-0.284058500011226,-0.0028405773599952,1,0,0,1,1,0.6449881291145962,0.1255506420822712,0.5263,0.0
76,76,"(41.376597392981424, 2.1829339103385763)","(41.377039776795165, 2.1835024659134383)",9.6,66.6,6.9375,2.4200000762939453,3.3239998817443848,0.013573570652408998,1.3573570652409002,0.0135727371380931,1,0,0,0,1,0.24355415596745222,0.006884293783820522,0.06659999999999999,0.0
