,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.355301767138826, 2.1427724298672852)","(41.358417415560346, 2.144037322900213)",55.6,438.5,7.886690647482013,6.36299991607666,10.3100004196167,0.0090011413991791,0.9001141399179109,0.0090008983185306,1,0,0,2
1,"(41.358417415560346, 2.144037322900213)","(41.359291, 2.144576)",21.6,121.7,5.634259259259259,10.3100004196167,12.107999801635742,0.0147740294331885,1.4774029433188518,0.0147729546552246,1,0,0,2
2,"(41.359291, 2.144576)","(41.36131098653629, 2.1413431419340854)",51.6,358.2,6.941860465116278,12.107999801635742,11.461000442504885,-0.0018062517005328,-0.1806251700532829,-0.0018062497362107,0,0,0,2
3,"(41.36131098653629, 2.1413431419340854)","(41.36405467269719, 2.1394472086741163)",50.0,347.3,6.9460000000000015,11.461000442504885,11.994000434875488,0.0015346962060771,0.1534696206077182,0.0015346950011927,1,0,0,2
4,"(41.36405467269719, 2.1394472086741163)","(41.36636052066537, 2.1398767526600615)",47.1,290.4,6.165605095541401,11.994000434875488,10.996000289916992,-0.0034366396176256,-0.3436639617625675,-0.0034366260882534,1,0,0,2
5,"(41.36636052066537, 2.1398767526600615)","(41.368052531669974, 2.139160047038216)",44.9,228.8,5.095768374164812,10.996000289916992,13.675999641418455,0.0117132838789399,1.1713283878939968,0.0117127482315385,1,0,0,2
6,"(41.368052531669974, 2.139160047038216)","(41.368988, 2.138215)",128.6,517.2,4.021772939346811,13.675999641418455,18.66399955749512,0.0096442380434583,0.9644238043458352,0.0096439390523497,1,0,0,0
7,"(41.368988, 2.138215)","(41.37035672642032, 2.137710402946259)",48.2,201.0,4.170124481327799,18.66399955749512,20.222000122070312,0.0077512465899263,0.7751246589926345,0.0077510913591785,0,0,0,0
8,"(41.37035672642032, 2.137710402946259)","(41.371936896280246, 2.1370487174098622)",44.2,184.1,4.165158371040723,20.222000122070312,27.1299991607666,0.0375230800581004,3.7523080058100433,0.037505484319084,1,0,0,0
9,"(41.371936896280246, 2.1370487174098622)","(41.37422798771219, 2.136370964393359)",63.1,263.1,4.169572107765451,27.1299991607666,34.46699905395508,0.0278867346757448,2.788673467574488,0.02787950915484,1,0,0,0
10,"(41.37422798771219, 2.136370964393359)","(41.37570853051493, 2.1361524439563047)",40.0,166.5,4.1625,34.46699905395508,31.11599922180176,-0.0201261251180379,-2.012612511803796,-0.0201234083427495,1,0,0,0
11,"(41.37570853051493, 2.1361524439563047)","(41.3771269419944, 2.1376453016698425)",34.7,211.5,6.095100864553313,31.11599922180176,30.035999298095703,-0.0051063826179955,-0.5106382617995531,-0.0051063382354701,1,0,0,0
12,"(41.3771269419944, 2.1376453016698425)","(41.3790981333515, 2.1383339786275406)",65.7,314.8,4.7914764079147645,30.035999298095703,31.18099975585937,0.0036372314414347,0.3637231441434789,0.0036372154020351,1,0,0,0
13,"(41.3790981333515, 2.1383339786275406)","(41.38044908279461, 2.1374264096993407)",40.4,168.5,4.170792079207922,31.18099975585937,33.84199905395508,0.0157922807008647,1.5792280700864705,0.0157909680527185,1,0,0,0
14,"(41.38044908279461, 2.1374264096993407)","(41.38231596253807, 2.136170205689929)",55.9,232.7,4.162790697674419,33.84199905395508,37.77399826049805,0.0168972892416973,1.6897289241697333,0.0168956813548992,1,0,0,0
15,"(41.38231596253807, 2.136170205689929)","(41.383438, 2.135361)",34.0,141.8,4.170588235294118,37.77399826049805,41.05699920654297,0.0231523338931235,2.3152333893123567,0.023148198436877,1,0,0,0
16,"(41.383438, 2.135361)","(41.384596312321676, 2.134155870428625)",44.7,186.2,4.165548098434004,41.05699920654297,47.20199966430664,0.0330021506861636,3.3002150686163656,0.0329901771674572,0,0,0,0
17,"(41.384596312321676, 2.134155870428625)","(41.384038, 2.132281)",40.5,168.7,4.165432098765431,47.20199966430664,46.36800003051758,-0.0049436848475937,-0.4943684847593732,-0.004943644573599,1,0,0,0
18,"(41.384038, 2.132281)","(41.384783, 2.131786)",24.7,102.9,4.165991902834008,46.36800003051758,48.93899917602539,0.0249854144364218,2.498541443642189,0.0249802171603145,0,0,0,0
19,"(41.384783, 2.131786)","(41.383691463761195, 2.129908012070754)",24.7,198.7,8.044534412955466,48.93899917602539,47.37900161743164,-0.0078510194191935,-0.7851019419193509,-0.0078508581167899,0,0,0,0
